,two_GRU_two_Linear,two_LSTM_one_CNN_two_Linear,two_LSTM_two_Linear,two_LSTM_one_Linear,two_LSTM_three_Linear,two_GRU_three_LSTM,USA
2014-24,0.004118396,0.005378969,0.010934468,-0.009573117,0.005942587,-0.0015755966,0.0
2014-25,0.0033604242,0.0040940307,0.011595238,-0.01031941,0.004781522,-0.0009783208,0.0
2014-26,0.0030343346,0.003982546,0.011418328,-0.011639249,0.0027463324,0.0010525957,0.0
2014-27,0.002382001,0.002843354,0.010541346,-0.012628213,0.0022230446,0.0022435412,0.0
2014-28,0.0020009857,0.0015129764,0.0081085,-0.016539883,0.0016051121,0.0026493892,0.0
2014-29,0.0019782092,0.0015983991,0.005586531,-0.013328623,0.0012722239,0.0038302094,0.0
2014-30,0.0023235679,0.0013920832,0.005348861,-0.015537027,0.0007261038,0.0033953637,0.0
2014-31,0.002189504,0.001424335,0.0053811446,-0.014551693,0.00036206096,0.0040362477,0.0
2014-32,0.002898557,0.0020874422,0.0062010996,-0.011382498,0.00067426637,0.0039635003,0.0
2014-33,0.0035506394,0.0030858256,0.0073239394,-0.012569104,0.00074699894,0.003147535,0.0
2014-34,0.004283441,0.0036486462,0.008303594,-0.015790246,0.00064155087,0.0022261068,0.0
2014-35,0.0042582583,0.004351165,0.009118106,-0.016861934,0.00045820326,0.002181843,0.0
2014-36,0.004804617,0.0051679984,0.008745786,-0.01634669,0.00096390396,0.0025043562,0.0
2014-37,0.0054520313,0.0056014694,0.008320924,-0.016629387,0.002020307,0.002518706,0.0
2014-38,0.0064637456,0.005924221,0.009383608,-0.0148336785,0.0033671781,0.0021362752,0.0
2014-39,0.0081018675,0.0068265125,0.011025798,-0.013288609,0.005134348,0.0025469214,0.0
2014-40,0.010029547,0.007907717,0.01290362,-0.009861145,0.0073195808,0.005412206,0.006442862
2014-41,0.011633428,0.008453874,0.015381973,-0.0026447289,0.010082476,0.0076599717,0.011190235
2014-42,0.013091778,0.010393698,0.017690573,0.014258269,0.013144862,0.0096830875,0.015937606
2014-43,0.01448274,0.012187,0.018959489,0.029675085,0.015666094,0.011446767,0.008816549
2014-44,0.017699929,0.016136488,0.020788383,0.0373279,0.019613396,0.017580092,0.009494744
2014-45,0.01945866,0.020256434,0.023659375,0.040473603,0.021780342,0.022220232,0.016276704
2014-46,0.027956601,0.025754357,0.02620453,0.053037636,0.027198358,0.032987587,0.022719568
2014-47,0.047894523,0.05017457,0.03410118,0.07078934,0.041252054,0.048712526,0.043743644
2014-48,0.11616692,0.11394667,0.07596803,0.11203903,0.108721495,0.097233705,0.11427603
2014-49,0.24401274,0.25646558,0.23764801,0.16132987,0.2270264,0.24170381,0.21600543
2014-50,0.40560743,0.36871073,0.38446483,0.22893263,0.3901953,0.39666727,0.33841982
2014-51,0.56951195,0.49629876,0.52763283,0.32411247,0.5360146,0.5324693,0.5625636
2014-52,0.66682893,0.60196114,0.59701324,0.4071474,0.6417016,0.61849374,0.8423195
2014-53,0.67773557,0.6279025,0.5896438,0.47743785,0.62186813,0.58960354,0.7873856
2015-01,0.59882504,0.5731996,0.56657386,0.50659084,0.5878778,0.5400921,0.56900644
2015-02,0.48066074,0.45909783,0.5169064,0.45511276,0.5028405,0.48510805,0.3923364
2015-03,0.35476127,0.34744465,0.42273858,0.39259535,0.4161523,0.4448317,0.2912852
2015-04,0.25919574,0.23983556,0.3362044,0.30912644,0.29097056,0.35947213,0.2533062
2015-05,0.2071579,0.25494033,0.2740778,0.24870084,0.20514223,0.27231595,0.23228213
2015-06,0.18908711,0.19369292,0.20762894,0.20738836,0.16139586,0.1920612,0.1888776
2015-07,0.17786548,0.16612233,0.15522274,0.19106443,0.151256,0.14970936,0.14784673
2015-08,0.1480322,0.13398808,0.11459473,0.16808078,0.13574055,0.13330498,0.13394372
2015-09,0.12753795,0.11234535,0.103719145,0.1271357,0.1007888,0.1143667,0.11868431
2015-10,0.09774591,0.09447128,0.08711996,0.0968172,0.08247131,0.10146805,0.114954226
2015-11,0.08909631,0.08071299,0.06363284,0.06675833,0.06710462,0.08865261,0.10783317
2015-12,0.05348967,0.06509836,0.050959677,0.050292164,0.052776616,0.07584498,0.10003392
2015-13,0.04132535,0.04574505,0.04046665,0.035566337,0.037082,0.058660474,0.09291285
2015-14,0.028657554,0.034292534,0.032224875,0.036426645,0.027470222,0.04509868,0.094269246
2015-15,0.022940952,0.019255059,0.02264886,0.03478224,0.026095835,0.03192655,0.0681587
2015-16,0.021908674,0.013390509,0.01730105,0.02253842,0.020566978,0.022644095,0.041709054
2015-17,0.015490259,0.0086281635,0.014914319,0.011865955,0.017110452,0.0068727955,0.025771448
2015-18,0.011907119,0.007558763,0.011640616,-0.00082583725,0.010896478,-0.0013078526,0.0
2015-19,0.0039439388,0.005744703,0.0034319796,-0.0019036792,0.005114954,-0.005171329,0.0
2015-20,0.0010831598,0.0052407347,0.0014578179,-0.0032348894,0.0005553588,-0.00472223,0.0
2015-21,0.0011593923,0.0060943216,0.0014295541,0.00025378726,-0.000105939806,-0.001978375,0.0
2015-22,0.00062181614,0.004421342,0.004268784,-0.006612072,-0.000287354,0.00025916845,0.0
2015-23,0.0009880345,0.0042455792,0.0042565875,-0.006395191,-0.0007902123,0.0020840764,0.0
2015-24,-0.00016733631,0.0023475885,0.006354969,-0.0155099165,-0.00045953318,0.0040928796,0.0
2015-25,-0.00022073649,0.00051867403,0.0052896515,-0.015992016,0.00019051135,0.0045352206,0.0
2015-26,-0.00078979135,-0.00021076947,0.0037557147,-0.012996019,0.0011689216,0.004816599,0.0
2015-27,0.0006722007,-0.0011115428,0.0012245625,-0.011224289,0.0007805005,0.0044463575,0.0
2015-28,0.0015789904,-0.0006308891,0.0006557219,-0.007767721,0.00036674365,0.004727192,0.0
2015-29,0.0024376903,-0.0004645791,0.0027090497,-0.010863222,0.0009483583,0.0051233843,0.0
2015-30,0.0024384502,-9.3976036e-05,0.004895389,-0.008765214,0.0012694262,0.004964158,0.0
2015-31,0.0026759673,0.0011009369,0.0049569756,-0.005865421,0.0015718639,0.0039980635,0.0
2015-32,0.0025997479,0.002177108,0.004467614,-0.0067210374,0.00255749,0.003417097,0.0
2015-33,0.0028565172,0.0030390117,0.0040389635,-0.00859128,0.0033758953,0.003302835,0.0
2015-34,0.003297517,0.0044208616,0.0039746203,-0.008310423,0.0026349574,0.0041553527,0.0
2015-35,0.0031184088,0.004139904,0.0027909242,-0.0077029625,0.002225954,0.0051241145,0.0
2015-36,0.0027794316,0.0033435635,0.0033540316,-0.004716892,0.0025334097,0.0056980476,0.0
2015-37,0.00331272,0.003698498,0.00502358,-0.005692482,0.003461752,0.006499335,0.0
2015-38,0.0048223864,0.004852202,0.0041265935,-0.014540493,0.0030548722,0.0070760474,0.0
2015-39,0.007276004,0.00554787,0.0051119365,-0.021552892,0.0033764578,0.0069591403,0.0
2015-40,0.007960474,0.005919436,0.0075127147,-0.015475372,0.0058716647,0.0070424303,0.008138352
2015-41,0.008969694,0.008087408,0.008882422,-0.006063562,0.00931716,0.009162515,0.00847745
2015-42,0.011990538,0.010349098,0.009804532,-0.0013505444,0.012463052,0.0105763,0.0044082743
2015-43,0.013299743,0.009939171,0.011511814,0.0031253397,0.015403155,0.013565935,0.005425568
2015-44,0.013760976,0.009374181,0.014408927,-0.0060927197,0.017555363,0.015912764,0.0074601565
2015-45,0.013259593,0.003662262,0.008240741,-0.006561974,0.017736461,0.014163896,0.005425568
2015-46,0.014304447,0.0021866001,0.010294821,-0.0046824142,0.017483693,0.012790836,0.006442862
2015-47,0.014266551,0.0057602823,0.017178241,-0.012162727,0.01906899,0.013143875,0.007121058
2015-48,0.014827156,0.007998303,0.022754323,-0.008192958,0.020631213,0.013427131,0.0077992543
2015-49,0.015744872,0.012764533,0.02736229,0.0009764116,0.022598758,0.014085196,0.011529332
2015-50,0.01827913,0.017324816,0.030503105,0.01459755,0.023321465,0.015471235,0.0132248225
2015-51,0.016588224,0.027105149,0.03323813,0.010051064,0.02388534,0.017198175,0.020684978
2015-52,0.01975606,0.04229985,0.035896413,0.024593417,0.025019918,0.022422098,0.01865039
2016-01,0.023024626,0.039853442,0.0366894,0.031787347,0.02666389,0.026711933,0.03594439
2016-02,0.030543689,0.049198803,0.037194103,0.044363245,0.032849606,0.03513953,0.028484233
2016-03,0.045543343,0.056140702,0.037609097,0.082255475,0.0446238,0.04629092,0.035605293
2016-04,0.060466215,0.071524695,0.048228912,0.122400254,0.057914454,0.057773,0.055272978
2016-05,0.10079507,0.0861834,0.08269142,0.18290693,0.07870914,0.088693425,0.08036623
2016-06,0.14529759,0.112128794,0.13309768,0.23406915,0.12586823,0.15298682,0.11156324
2016-07,0.21049607,0.18312718,0.18330672,0.28895164,0.21460387,0.2362546,0.19023399
2016-08,0.2629361,0.24651906,0.2819272,0.3108428,0.26215717,0.28851947,0.2390641
2016-09,0.3309643,0.32527754,0.32508713,0.31930923,0.29962707,0.30032045,0.307901
2016-10,0.35502705,0.36689132,0.33919844,0.3341542,0.34016275,0.31742063,0.40115294
2016-11,0.32600725,0.34069416,0.31514663,0.3250677,0.3385853,0.3175945,0.3258732
2016-12,0.28234354,0.301163,0.28644952,0.26749414,0.27824622,0.29514056,0.28179044
2016-13,0.21195105,0.23488227,0.24549575,0.22239831,0.23742238,0.2522841,0.24177688
2016-14,0.1704908,0.15744607,0.1715874,0.17573011,0.17874695,0.18210581,0.17463547
2016-15,0.11170942,0.12271759,0.124065444,0.13578083,0.10996332,0.108797766,0.1356392
2016-16,0.092383444,0.094160035,0.083878964,0.09808193,0.052508112,0.05156807,0.10817227
2016-17,0.056624174,0.056187883,0.06835502,0.066516005,0.036826316,0.033981718,0.07629705
2016-18,0.030377837,0.024973476,0.051048543,0.03782505,0.027378125,0.025905035,0.0
2016-19,0.014183694,0.015079804,0.026785608,0.017580163,0.02253763,0.014985457,0.0
2016-20,0.011369441,0.009835081,0.018542714,0.010252345,0.021930486,0.00929942,0.0
2016-21,0.010998122,0.005186105,0.01599899,0.015687827,0.021682441,0.009162523,0.0
2016-22,0.011950042,0.0038453266,0.01219577,0.022400822,0.019829478,0.008418314,0.0
2016-23,0.010322567,0.0049839374,0.011863813,0.024849147,0.018748373,0.0064658597,0.0
2016-24,0.00955913,0.004656138,0.012858953,0.024142075,0.01842352,0.007252358,0.0
2016-25,0.009027619,0.0052337777,0.013265494,0.02211639,0.018297587,0.00846643,0.0
2016-26,0.008834172,0.005733071,0.013975266,0.018336117,0.018156867,0.0092140585,0.0
2016-27,0.008891374,0.006793663,0.015810605,0.015317619,0.017380305,0.008697957,0.0
2016-28,0.008607889,0.0069808774,0.01776905,0.012031477,0.015168544,0.0065892264,0.0
2016-29,0.0078020133,0.0072205365,0.017227083,0.009279057,0.01239543,0.0043181404,0.0
2016-30,0.006289847,0.007153617,0.012858834,0.009195384,0.008993991,0.0032382086,0.0
2016-31,0.0044315364,0.00627164,0.011727493,0.008904012,0.006456323,0.0025683194,0.0
2016-32,0.0044282377,0.005921403,0.012854908,0.009279434,0.0050538033,0.0057801604,0.0
2016-33,0.0049351063,0.0051798504,0.014028333,0.003562944,0.004003249,0.008526266,0.0
2016-34,0.0047533493,0.004742751,0.0153612755,-0.00273915,0.0037723146,0.009052351,0.0
2016-35,0.004326381,0.0036997534,0.016013194,-0.006038798,0.0037905835,0.009053171,0.0
2016-36,0.004315255,0.002867313,0.014331419,-0.0054312944,0.0034323893,0.010026909,0.0
2016-37,0.0044265073,0.002116885,0.012795553,-0.0037235208,0.0034366287,0.010570601,0.0
2016-38,0.004997665,0.0022739843,0.011390194,-0.001297228,0.0038422868,0.0106360465,0.0
2016-39,0.0060097817,0.0032190457,0.011706356,-0.0010600109,0.0034971796,0.010122366,0.0
2016-40,0.0073177367,0.005050298,0.0122360885,0.002660945,0.0039653108,0.01085633,0.0077992543
2016-41,0.010060767,0.0064698867,0.013737913,0.003230147,0.0053697675,0.010799617,0.009155646
2016-42,0.013084089,0.008077029,0.015876468,0.0071294513,0.008711316,0.01209458,0.009494744
2016-43,0.016389426,0.009419672,0.023271713,0.004859522,0.013369966,0.014009036,0.012885724
2016-44,0.015639532,0.014144074,0.02146532,0.00087374076,0.018153597,0.01814112,0.013563921
2016-45,0.014826288,0.023689926,0.023525726,-0.026413014,0.020675033,0.021728694,0.018989488
2016-46,0.015070511,0.027505739,0.029966988,-0.0502,0.024676014,0.027146913,0.0169549
2016-47,0.021882387,0.038359098,0.0352448,-0.04725553,0.0317977,0.033816166,0.028145134
2016-48,0.03396696,0.050404765,0.041215047,-0.017361557,0.03804618,0.042969774,0.037978977
2016-49,0.06328243,0.066424735,0.050553527,0.045451187,0.054212306,0.05980132,0.05629027
2016-50,0.106775805,0.11594898,0.07700525,0.08327538,0.09288004,0.09627476,0.07731435
2016-51,0.20115621,0.2002059,0.1915361,0.15159965,0.17399228,0.18108791,0.15496778
2016-52,0.30044,0.29321638,0.2513372,0.24720089,0.33082452,0.31466988,0.31230927
2017-01,0.36840636,0.37995303,0.34457144,0.2990483,0.38051388,0.3676275,0.40250933
2017-02,0.3728111,0.38471368,0.36538815,0.3316874,0.39916006,0.385403,0.36453035
2017-03,0.35892048,0.32812485,0.35292423,0.34644783,0.37987116,0.35516858,0.36554766
2017-04,0.33370617,0.36919877,0.36239302,0.3604554,0.3913085,0.3480957,0.31943032
2017-05,0.36020505,0.39776263,0.4054191,0.40209413,0.39754796,0.39606327,0.359783
2017-06,0.42141134,0.44957986,0.43059784,0.4272715,0.43647847,0.4416051,0.44218382
2017-07,0.45176157,0.46272454,0.46142983,0.45157987,0.46644112,0.46185943,0.48660564
2017-08,0.44235912,0.4485015,0.458688,0.41522968,0.44189373,0.43200588,0.51305526
2017-09,0.37019184,0.33839002,0.3681731,0.38181716,0.34352925,0.34920508,0.3092574
2017-10,0.30338803,0.28638768,0.29997456,0.3370645,0.2840489,0.31418857,0.27466938
2017-11,0.25174856,0.2669831,0.26533636,0.33550447,0.29971385,0.28470936,0.26415735
2017-12,0.2752289,0.2667818,0.2696825,0.31824076,0.28869277,0.2918258,0.28891152
2017-13,0.23653929,0.24539791,0.24879292,0.2906701,0.24867082,0.2560878,0.26653105
2017-14,0.21436161,0.19889215,0.18750516,0.22915812,0.1995061,0.17235981,0.19362496
2017-15,0.15426193,0.13703705,0.14530733,0.15683955,0.14112228,0.12980376,0.13496101
2017-16,0.10424431,0.102038145,0.08913896,0.09205685,0.09646979,0.09594258,0.092573754
2017-17,0.062055968,0.06328489,0.042396788,0.037372477,0.056593806,0.047804087,0.05968125
2017-18,0.034768045,0.01925812,0.025962476,-0.005420223,0.019056685,0.025201485,0.0
2017-19,0.011774179,0.0040428285,0.017027568,-0.019315736,0.015531905,0.014045678,0.0
2017-20,0.008810129,0.0017816462,0.010877002,-0.01571493,0.012454197,0.009574659,0.0
2017-21,0.004160162,-0.00061305426,0.009783927,-0.0075187767,0.008925393,0.0042393357,0.0
2017-22,-0.0011268146,-0.0015167966,-0.0011460595,0.0055115595,0.0036351457,-0.0009829774,0.0
2017-23,-0.0033996832,-0.0016095638,-0.0020747818,0.008030646,0.00013522059,-0.0023188367,0.0
2017-24,-0.0051099453,-0.002552336,-0.0029477961,0.0049345735,-0.002329845,-0.0032413676,0.0
2017-25,-0.0045993906,-0.0030318033,-0.0044678636,0.0023319516,-0.0028220937,-0.0036916137,0.0
2017-26,-0.0035992134,-0.0034826621,-0.0041881613,-0.0026018098,-0.0025515445,-0.0021690354,0.0
2017-27,-0.0032804478,-0.0024160072,-0.0032925792,-0.0081509715,-0.0022925362,0.00042390078,0.0
2017-28,-0.0018817801,-0.001292495,-0.0023073815,-0.011758747,-0.0011990666,0.0020668134,0.0
2017-29,-0.00094597973,6.07986e-05,-0.00038853288,-0.014901925,-0.00036693737,0.0027843937,0.0
2017-30,-0.00016397424,0.0005491823,0.0009814389,-0.009630043,0.00063258037,0.0028919354,0.0
2017-31,0.000796115,0.00024753064,0.0032241456,-0.010185946,0.0010255538,0.0030109584,0.0
2017-32,0.0010948516,1.5635043e-05,0.0045592748,-0.010414489,0.0015468262,0.0041215867,0.0
2017-33,0.001440011,-0.0003479626,0.005586166,-0.0064829104,0.0021357015,0.0057560056,0.0
2017-34,0.0022020508,-0.00010859594,0.0055451356,-0.0032910202,0.0023900382,0.0067928955,0.0
2017-35,0.003094593,0.0007342659,0.0060036294,-0.0023260154,0.0024146847,0.0072310343,0.0
2017-36,0.0036685672,0.0013187118,0.0062026307,-0.0015360601,0.0037903562,0.0069489554,0.0
2017-37,0.0041018184,0.0022239499,0.006105434,0.0043552443,0.0054759644,0.0067061335,0.0
2017-38,0.0044649187,0.0039723124,0.0072435513,0.008960079,0.007139813,0.007322103,0.0
2017-39,0.005234584,0.005353166,0.00762257,0.018833231,0.009218298,0.008026071,0.0
2017-40,0.0064953677,0.0064989924,0.012027375,0.022932183,0.013033539,0.00878942,0.011529332
2017-41,0.008785227,0.0076310094,0.009165302,0.024378218,0.015732083,0.011471026,0.010851136
2017-42,0.011426343,0.01364924,0.0052959956,0.026302263,0.017245162,0.017034195,0.023397762
2017-43,0.016684826,0.024865812,0.007286608,0.022209372,0.023389898,0.02277252,0.021363175
2017-44,0.027100984,0.025153667,0.0067912787,0.01353566,0.028418325,0.02953408,0.027806036
2017-45,0.042357802,0.037052557,0.025556598,0.020295292,0.035060585,0.042015947,0.0342489
2017-46,0.057651058,0.048100516,0.049688376,0.027070154,0.045660272,0.05381296,0.043065447
2017-47,0.07233067,0.06026998,0.06289558,0.036839716,0.066651866,0.06441717,0.073584266
2017-48,0.086895354,0.07840629,0.10640781,0.059478797,0.086926766,0.08412638,0.11156324
2017-49,0.13068865,0.13556576,0.13303745,0.13051027,0.1116617,0.11881306,0.13428281
2017-50,0.21926294,0.25428703,0.2198745,0.2708131,0.23160374,0.22853464,0.22719567
2017-51,0.45014757,0.42154863,0.45731184,0.49830902,0.4905165,0.49124786,0.45337403
2017-52,0.721856,0.6888406,0.7851462,0.77545613,0.8100382,0.804147,0.79993224
2018-01,0.9562764,0.91563356,0.9463032,0.99698234,0.9473016,0.9229489,1.0
2018-02,0.9649234,0.92322314,0.9272264,0.96994895,0.9179567,0.950943,0.9549
2018-03,0.8992823,0.83917534,0.8605838,0.89383674,0.8582575,0.8664566,0.86232626
2018-04,0.8293148,0.81847537,0.83573014,0.82890576,0.80568725,0.82779795,0.83180743
2018-05,0.769109,0.75665295,0.76140505,0.7708314,0.74845475,0.7248315,0.75652766
2018-06,0.6639821,0.6798707,0.68334204,0.7162695,0.67695236,0.65058064,0.681587
2018-07,0.600064,0.6182915,0.5953045,0.59764737,0.63777566,0.60412824,0.6113937
2018-08,0.50096744,0.49318895,0.5193205,0.478091,0.50582385,0.48512042,0.5062733
2018-09,0.38731864,0.3584268,0.3732204,0.4067862,0.3601578,0.36335543,0.3431672
2018-10,0.30301782,0.2947279,0.28784662,0.29029655,0.30082765,0.28782463,0.2722957
2018-11,0.24084345,0.25948107,0.23772033,0.24732919,0.2572766,0.24903819,0.2706002
2018-12,0.21821049,0.23792648,0.20281675,0.2012926,0.23248214,0.21961871,0.221431
2018-13,0.19593744,0.20615593,0.18223874,0.20650616,0.1949862,0.19907571,0.21804002
2018-14,0.13677399,0.18087925,0.16659042,0.17267703,0.16489217,0.17917244,0.18345203
2018-15,0.1253912,0.15322274,0.14355774,0.14209284,0.13545232,0.14599982,0.13021363
2018-16,0.13152665,0.10886906,0.119205266,0.12841658,0.12162695,0.10794797,0.10003392
2018-17,0.09550411,0.07252963,0.08267295,0.10432643,0.080019355,0.065127864,0.096303836
2018-18,0.037840854,0.026487427,0.029946031,0.04193052,0.020773038,0.016596071,0.0
2018-19,0.011227459,0.009432409,0.018186796,0.011426244,0.014264092,0.0036447793,0.0
2018-20,0.0045762304,0.003166847,0.0021810047,-0.011538371,0.009529345,-0.0013525859,0.0
2018-21,0.0017868858,0.00018699095,-0.0037207194,-0.018816423,0.0031127892,-0.0035221577,0.0
2018-22,-0.00029595196,-0.0019568242,-0.007912029,-0.0072154924,-0.001816053,-0.003987886,0.0
2018-23,-0.002176674,-0.0011865012,-0.010733869,0.0052332524,-0.0040498637,-0.0038715303,0.0
2018-24,-0.0032754336,-0.0018417351,-0.011552621,0.0006589368,-0.004287608,-0.0014496744,0.0
2018-25,-0.0030268747,-0.00228538,-0.011024658,0.00012997165,-0.003388375,1.270324e-05,0.0
2018-26,-0.0029708128,-0.0012302455,-0.009400237,-0.003668571,-0.002500765,0.002093926,0.0
2018-27,-0.0025563817,-0.0010786504,-0.008283269,0.0030355677,-0.001132492,0.0039046854,0.0
2018-28,-0.001886744,-0.00043313578,-0.006480705,0.0102348775,-0.00048216805,0.005057007,0.0
2018-29,-0.0013161544,-0.001269592,-0.006505225,0.008690488,-0.00028426945,0.0051506385,0.0
2018-30,-0.00079629757,-0.00095834583,-0.007672701,0.0060097054,-0.00093402714,0.0041269735,0.0
2018-31,0.00020799972,-0.00107879,-0.0072760843,-0.0034609772,-0.00053021684,0.0029400662,0.0
2018-32,0.00076935627,-0.0019550174,-0.0053056665,-0.00996162,0.0011177212,0.0025292635,0.0
2018-33,0.001478374,-0.0032144561,-0.00393505,-0.012085282,0.0039890893,0.0021980032,0.0
2018-34,0.0018098261,-0.002303943,-0.0020326935,-0.015308317,0.004949648,0.002140656,0.0
2018-35,0.0024104472,-0.0014235135,-0.0011635609,-0.014573661,0.0054348297,0.002706699,0.0
2018-36,0.0024657007,-0.00075077824,-0.0008374192,-0.011867903,0.005228441,0.0030093044,0.0
2018-37,0.0021102857,-0.0004627891,-0.00085809454,-0.008759135,0.005513914,0.003741011,0.0
2018-38,0.0019937437,0.00045992807,-0.0013022535,0.0024395026,0.0056367554,0.0061828643,0.0
2018-39,0.0015631113,0.00096251443,-0.0005515218,0.005581407,0.006214235,0.008476958,0.0
2018-40,0.0020971764,0.0015925337,0.0006109439,0.0038777888,0.0069026873,0.009549059,0.007121058
2018-41,0.0019515026,0.002470307,4.9043447e-05,0.009269614,0.008726127,0.010907933,0.0098338425
2018-42,0.0046731383,0.00412512,0.00014254451,0.009140283,0.010574333,0.012562342,0.010172941
2018-43,0.008396255,0.009055149,0.0014867596,0.026926734,0.014888424,0.014981896,0.010172941
2018-44,0.013877783,0.011555312,0.0046259277,0.012192339,0.01745398,0.019223988,0.014581215
2018-45,0.016480558,0.013902353,0.0064933226,0.009714153,0.019707281,0.023849592,0.017633097
2018-46,0.02208453,0.016839309,0.0073012486,0.016457707,0.022279497,0.026092663,0.02238047
2018-47,0.026841763,0.020843474,0.010894984,0.037829794,0.026657345,0.03274528,0.03187521
2018-48,0.033883963,0.0265769,0.015228376,0.052132823,0.03193,0.038544856,0.05323839
2018-49,0.046775434,0.042176783,0.022001762,0.088636175,0.039787672,0.05040527,0.06612411
2018-50,0.089364804,0.08531833,0.071764275,0.13530195,0.06711852,0.07254382,0.11664972
2018-51,0.18740068,0.20188466,0.19107775,0.20952147,0.15399413,0.15437877,0.1888776
2018-52,0.28555417,0.27611113,0.32256052,0.28525335,0.27822515,0.27215666,0.28552052
2019-01,0.25882316,0.2698462,0.24365409,0.28250068,0.28349108,0.27351895,0.29874536
2019-02,0.28135753,0.23029901,0.20525916,0.27812874,0.2715911,0.26296443,0.24855885
2019-03,0.23178707,0.22458182,0.2287068,0.2557652,0.24339482,0.25363278,0.20854528
2019-04,0.26321828,0.2630844,0.23416364,0.25759912,0.25157988,0.26368874,0.22821297
2019-05,0.27254704,0.30660295,0.2821973,0.27656007,0.2746305,0.2603997,0.2909461
2019-06,0.31852865,0.3521442,0.31160432,0.31110317,0.33593056,0.32579342,0.3407935
2019-07,0.3756512,0.37281382,0.353973,0.35581607,0.3686444,0.3940387,0.37843338
2019-08,0.47218195,0.4517915,0.42693725,0.41256833,0.45153666,0.43529624,0.45133945
2019-09,0.49845836,0.52892494,0.4825383,0.47551906,0.48833576,0.46433598,0.45032215
2019-10,0.5309571,0.5464363,0.47795245,0.5052056,0.52264714,0.504018,0.5110207
2019-11,0.52021146,0.4938041,0.46923426,0.44173115,0.50925195,0.5148024,0.5401831
2019-12,0.4384007,0.41417503,0.40778032,0.37543398,0.44625995,0.44551083,0.47473723
2019-13,0.31162128,0.31625438,0.3237589,0.24401294,0.31637898,0.33737707,0.35062733
2019-14,0.18563801,0.23090544,0.21572195,0.19450884,0.25277478,0.23368415,0.26381826
2019-15,0.1512081,0.13984217,0.15368263,0.15901797,0.17187169,0.1531304,0.17633097
2019-16,0.11741805,0.107048005,0.10679564,0.08684117,0.117447115,0.09743545,0.108850464
2019-17,0.083556734,0.059815146,0.06941809,0.03645132,0.063682094,0.0590328,0.07900984
2019-18,0.0684411,0.054667268,0.047065463,0.016445361,0.04358404,0.043267936,0.0
2019-19,0.046077915,0.031782072,0.03718056,0.031034235,0.029811628,0.02556298,0.0
2019-20,0.024817305,0.021399934,0.028125964,0.04182762,0.02178336,0.022699244,0.0
2019-21,0.01378981,0.011195948,0.021881763,0.038309127,0.017388038,0.015909478,0.0
2019-22,0.010244187,0.0064312294,0.013631418,0.03290665,0.01322132,0.009067252,0.0
2019-23,0.004707273,0.002093263,0.00826348,0.023296017,0.008309606,0.006544344,0.0
2019-24,0.001385536,-0.00053820387,0.0038948432,0.0021047667,0.0053211898,0.0034645274,0.0
2019-25,-0.00017115101,-0.0021875352,0.0017566159,-0.01818318,0.0041300766,0.0040955395,0.0
2019-26,-0.002412619,-0.0040446892,0.0021362938,-0.02995532,0.0037222803,0.0029057562,0.0
2019-27,-0.0012329742,-0.0032506734,0.0011210702,-0.029189559,0.003327109,0.0020533428,0.0
2019-28,-0.0012051836,-0.0024181325,0.001890529,-0.028723426,0.002936054,0.0022808388,0.0
2019-29,-0.00019907579,0.00024932623,0.0016221851,-0.023756947,0.0017790496,0.004447907,0.0
2019-30,0.0018566232,0.0022941902,0.0031002164,-0.0142525295,0.002970323,0.005220689,0.0
2019-31,0.0029639602,0.0019984953,0.0053354017,-0.012697528,0.0035866462,0.0066585466,0.0
2019-32,0.0039881524,0.0019685216,0.0064506456,-0.008457349,0.0032251626,0.0075448155,0.0
2019-33,0.004503213,0.0015412569,0.0070704184,-0.0047296733,0.0034745634,0.0078282505,0.0
2019-34,0.004551394,0.0010936037,0.00795849,-0.0051489174,0.0030099042,0.007787749,0.0
2019-35,0.0046275314,0.0004769452,0.008848771,-0.0027148202,0.0035108924,0.008631706,0.0
2019-36,0.0049698707,-0.00042585842,0.007829763,0.002387125,0.0037295446,0.009487085,0.0
2019-37,0.004818974,-0.0011572912,0.004911557,0.005162794,0.0040856116,0.0098497495,0.0
2019-38,0.0050752517,-0.00027364492,0.0038385727,0.0043426566,0.0042426735,0.009579524,0.0
2019-39,0.0062329154,0.0015829448,0.0040612333,0.0063466392,0.0064415373,0.009983018,0.0
2019-40,0.007137563,0.0036196988,0.0057059564,0.008631527,0.009994112,0.010145485,0.009494744
2019-41,0.008364385,0.0067727584,0.008965876,0.025919668,0.017587963,0.012346543,0.01186843
2019-42,0.013470053,0.009269656,0.027735766,0.026235346,0.025958667,0.019279182,0.0169549
2019-43,0.018025719,0.027150672,0.043457557,0.048402324,0.036212604,0.024823993,0.018311292
2019-44,0.023590405,0.026389455,0.050924182,0.110828355,0.03824924,0.03302037,0.023058664
2019-45,0.03096662,0.025956547,0.05294946,0.080542825,0.041542556,0.04066953,0.02916243
2019-46,0.042630695,0.036439724,0.054487757,0.041776985,0.046063516,0.047989022,0.041369956
2019-47,0.05338972,0.049213022,0.055725306,0.04023424,0.062470265,0.055672545,0.06307223
2019-48,0.076953426,0.07616276,0.06185954,0.087366976,0.08787132,0.07330574,0.09087827
2019-49,0.11315649,0.11267531,0.10062954,0.16611636,0.12360544,0.10849007,0.12309258
